meannh,cum.prob
6537.99185528233,0.512
6549.39278895615,0.513
6561.01037114538,0.514
6568.31334773292,0.515
6573.58241477205,0.516
6582.45030889668,0.517
6591.47054637315,0.518
6602.70465007329,0.519
6613.0785525305,0.52
6619.10679474509,0.521
6622.12948811513,0.522
6636.20121767955,0.523
6646.35695272085,0.524
6652.16643314178,0.525
6662.60651034935,0.526
6671.83846593755,0.527
6678.16662746643,0.528
6689.86414651946,0.529
6690.526504514,0.53
6699.49080005358,0.531
6715.99150305029,0.532
6718.4259582921,0.533
6725.96208161964,0.534
6740.03167270663,0.535
6746.78264988322,0.536
6759.38319766935,0.537
6767.99493897064,0.538
6769.81970374873,0.539
6781.24921491868,0.54
6794.22046685776,0.541
6798.97741113237,0.542
6808.20524075831,0.543
6818.10270714023,0.544
6829.67011460763,0.545
6837.25915388522,0.546
6843.78277997684,0.547
6852.95491311522,0.548
6863.66222021158,0.549
6872.08493448707,0.55
6884.72358101272,0.551
6893.53469172533,0.552
6894.94869039629,0.553
6903.62082230222,0.554
6920.47902087717,0.555
6924.09975098716,0.556
6931.01026111767,0.557
6942.58079735507,0.558
6957.55603234815,0.559
6959.02821427126,0.56
6971.30275519651,0.561
6982.51147650774,0.562
6994.24743627726,0.563
7002.0551297209,0.564
7008.24102045202,0.565
7018.87792876858,0.566
7032.08080759897,0.567
7034.50455507384,0.568
7047.56606567922,0.569
7053.2196115258,0.57
7062.47513448246,0.571
7075.23196789599,0.572
7081.0218917295,0.573
7093.39652887709,0.574
7104.2996169227,0.575
7111.61953629923,0.576
7119.92708523218,0.577
7130.37542914522,0.578
7142.24973105994,0.579
7152.46020224732,0.58
7162.32901383688,0.581
7168.34694373939,0.582
7178.61253515412,0.583
7187.62840282016,0.584
7195.90401658819,0.585
7211.91872083334,0.586
7222.3204215518,0.587
7224.40276295479,0.588
7237.92860899752,0.589
7243.78792890879,0.59
7257.78834970574,0.591
7271.3733684095,0.592
7282.17966656856,0.593
7282.96133097639,0.594
7297.19838019231,0.595
7304.35821516194,0.596
7313.58583247611,0.597
7330.61820415668,0.598
7339.39517994178,0.599
7349.05844547987,0.6
7362.22917900007,0.601
7368.64331302255,0.602
7376.61318980831,0.603
7387.40321260719,0.604
7393.84226971421,0.605
7409.85662682196,0.606
7420.61452862808,0.607
7430.78224327406,0.608
7443.75507027752,0.609
7453.29708158803,0.61
7458.41829346822,0.611
7473.21593204498,0.612
7481.21760557453,0.613
7487.09690084374,0.614
7504.60353951855,0.615
7508.93578501656,0.616
